Datetime|Open|High|Low|Close|Volume|Dividends|Stock Splits
2024-11-26 09:30:00-05:00|272.3399963378906|275.0|272.3399963378906|272.6400146484375|0|0.0|0.0
2024-11-26 09:31:00-05:00|272.55999755859375|272.55999755859375|272.45001220703125|272.45001220703125|1700|0.0|0.0
2024-11-26 09:32:00-05:00|273.625|274.29998779296875|273.4100036621094|273.4100036621094|450|0.0|0.0
2024-11-26 09:33:00-05:00|273.4100036621094|273.4100036621094|272.3399963378906|272.3399963378906|2704|0.0|0.0
2024-11-26 09:34:00-05:00|272.3399963378906|272.3399963378906|267.2900085449219|268.0799865722656|1297|0.0|0.0
2024-11-26 09:35:00-05:00|267.0799865722656|267.19000244140625|267.0799865722656|267.19000244140625|330|0.0|0.0
2024-11-26 09:36:00-05:00|267.4200134277344|267.4200134277344|267.4200134277344|267.4200134277344|100|0.0|0.0
2024-11-26 09:37:00-05:00|267.9200134277344|267.9200134277344|267.9200134277344|267.9200134277344|100|0.0|0.0
2024-11-26 09:38:00-05:00|267.8999938964844|267.8999938964844|267.8999938964844|267.8999938964844|104|0.0|0.0
2024-11-26 09:41:00-05:00|267.9700012207031|267.9700012207031|267.9700012207031|267.9700012207031|100|0.0|0.0
2024-11-26 09:42:00-05:00|268.82000732421875|269.1499938964844|268.2950134277344|269.1499938964844|1500|0.0|0.0
2024-11-26 09:43:00-05:00|269.3299865722656|270.45001220703125|268.6600036621094|270.1600036621094|2944|0.0|0.0
2024-11-26 09:44:00-05:00|270.04998779296875|270.0899963378906|270.04998779296875|270.0899963378906|1342|0.0|0.0
2024-11-26 09:45:00-05:00|270.239990234375|270.4100036621094|270.239990234375|270.4100036621094|400|0.0|0.0
2024-11-26 09:46:00-05:00|270.4100036621094|270.7699890136719|270.4100036621094|270.5899963378906|1000|0.0|0.0
2024-11-26 09:47:00-05:00|270.2099914550781|270.2099914550781|270.20001220703125|270.20001220703125|221|0.0|0.0
2024-11-26 09:49:00-05:00|269.9949951171875|270.20001220703125|269.9949951171875|270.20001220703125|600|0.0|0.0
2024-11-26 09:51:00-05:00|270.2099914550781|270.25|270.2099914550781|270.25|400|0.0|0.0
2024-11-26 09:52:00-05:00|270.4200134277344|270.4800109863281|270.4200134277344|270.4800109863281|300|0.0|0.0
2024-11-26 09:53:00-05:00|270.5|270.55999755859375|270.5|270.55999755859375|300|0.0|0.0
2024-11-26 09:54:00-05:00|270.55999755859375|270.57000732421875|270.55999755859375|270.57000732421875|300|0.0|0.0
2024-11-26 09:55:00-05:00|270.57000732421875|270.57000732421875|270.57000732421875|270.57000732421875|154|0.0|0.0
2024-11-26 09:57:00-05:00|270.6600036621094|270.6600036621094|270.6600036621094|270.6600036621094|108|0.0|0.0
2024-11-26 10:00:00-05:00|270.5299987792969|270.5299987792969|270.3599853515625|270.3599853515625|200|0.0|0.0
2024-11-26 10:01:00-05:00|270.2099914550781|270.2099914550781|270.2099914550781|270.2099914550781|100|0.0|0.0
